relation_id,major_id,domain_sub_label_id,domain_label_candidate,is_active
m2d_03386,major_qnet_6035,domain_0033,디자인,True
m2d_03387,major_qnet_6036,domain_0030,식품,True
m2d_03388,major_qnet_6038,domain_0033,디자인,True
m2d_03389,major_qnet_6039,domain_0030,식품,True
m2d_03390,major_qnet_6040,domain_0005,전기,True
m2d_03391,major_qnet_6044,domain_0008,화공,True
m2d_03392,major_qnet_6045,domain_0033,디자인,True
m2d_03393,major_qnet_6047,domain_0006,생산관리,True
m2d_03394,major_qnet_6048,domain_0034,방송,True
m2d_03395,major_qnet_6050,domain_0030,조리,True
m2d_03396,major_qnet_6051,domain_0038,축산,True
m2d_03397,major_qnet_6052,domain_0006,생산관리,True
m2d_03398,major_qnet_6053,domain_0030,조리,True
m2d_03399,major_qnet_6054,domain_0010,건축,True
m2d_03400,major_qnet_6056,domain_0008,위험물,True
m2d_03401,major_qnet_6057,domain_0033,디자인,True
m2d_03402,major_qnet_6059,domain_0008,화공,True
m2d_03403,major_qnet_6061,domain_0010,건축,True
m2d_03404,major_qnet_6062,domain_0005,전기,True
m2d_03405,major_qnet_6064,domain_0006,용접,True
m2d_03406,major_qnet_6564,domain_0010,건축,True
m2d_03407,major_qnet_6066,domain_0012,환경,True
m2d_03408,major_qnet_6067,domain_0006,생산관리,True
m2d_03409,major_qnet_6069,domain_0006,생산관리,True
m2d_03410,major_qnet_6070,domain_0008,위험물,True
m2d_03411,major_qnet_6075,domain_0008,화공,True
m2d_03412,major_qnet_6076,domain_0006,생산관리,True
m2d_03413,major_qnet_6077,domain_0010,건축,True
m2d_03414,major_qnet_6079,domain_0012,환경,True
m2d_03415,major_qnet_6080,domain_0010,건축,True
m2d_03416,major_qnet_6081,domain_0005,전자,True
m2d_03417,major_qnet_6082,domain_0030,식품,True
m2d_03418,major_qnet_6084,domain_0038,축산,True
m2d_03419,major_qnet_6085,domain_0013,자동차,True
m2d_03420,major_qnet_6086,domain_0005,전자,True
m2d_03421,major_qnet_6088,domain_0008,화공,True
m2d_03422,major_qnet_6090,domain_0008,화공,True
m2d_03423,major_qnet_6091,domain_0006,기계,True
m2d_03424,major_qnet_6092,domain_0005,전기,True
m2d_03425,major_qnet_6093,domain_0033,디자인,True
m2d_03426,major_qnet_6095,domain_0008,화공,True
m2d_03427,major_qnet_6096,domain_0011,토목,True
m2d_03428,major_qnet_6097,domain_0009,에너지,True
m2d_03429,major_qnet_6099,domain_0030,조리,True
m2d_03430,major_qnet_6100,domain_0008,화공,True
m2d_03431,major_qnet_6102,domain_0006,생산관리,True
m2d_03432,major_qnet_6104,domain_0005,전자,True
m2d_03433,major_qnet_6105,domain_0006,생산관리,True
m2d_03434,major_qnet_6106,domain_0005,전자,True
m2d_03435,major_qnet_6107,domain_0008,화공,True
m2d_03436,major_qnet_6110,domain_0008,화공,True
m2d_03437,major_qnet_6111,domain_0005,전자,True
m2d_03438,major_qnet_6112,domain_0033,디자인,True
m2d_03439,major_qnet_6113,domain_0006,기계,True
m2d_03440,major_qnet_6114,domain_0008,화공,True
m2d_03441,major_qnet_6115,domain_0012,환경,True
m2d_03442,major_qnet_6117,domain_0033,디자인,True
m2d_03443,major_qnet_6118,domain_0008,화공,True
m2d_03444,major_qnet_6119,domain_0006,생산관리,True
m2d_03445,major_qnet_6120,domain_0006,생산관리,True
m2d_03446,major_qnet_6121,domain_0038,축산,True
m2d_03447,major_qnet_6122,domain_0010,건축,True
m2d_03448,major_qnet_6123,domain_0010,건축,True
m2d_03449,major_qnet_6124,domain_0038,축산,True
m2d_03450,major_qnet_6125,domain_0008,화공,True
m2d_03451,major_qnet_6126,domain_0033,디자인,True
m2d_03452,major_qnet_6127,domain_0012,환경,True
m2d_03453,major_qnet_6128,domain_0008,위험물,True
m2d_03454,major_qnet_6129,domain_0008,화공,True
m2d_03455,major_qnet_6131,domain_0006,기계,True
m2d_03456,major_qnet_6132,domain_0006,기계,True
m2d_03457,major_qnet_6133,domain_0006,기계,True
m2d_03458,major_qnet_6134,domain_0008,위험물,True
m2d_03459,major_qnet_6135,domain_0008,화공,True
m2d_03460,major_qnet_6136,domain_0033,디자인,True
m2d_03461,major_qnet_6137,domain_0015,비파괴검사,True
m2d_03462,major_qnet_6138,domain_0005,전자,True
m2d_03463,major_qnet_6139,domain_0042,항공,True
m2d_03464,major_qnet_6140,domain_0010,건축,True
m2d_03465,major_qnet_6141,domain_0004,정보통신,True
m2d_03466,major_qnet_6142,domain_0004,정보통신,True
m2d_03467,major_qnet_6144,domain_0006,용접,True
m2d_03468,major_qnet_6145,domain_0033,디자인,True
m2d_03469,major_qnet_6146,domain_0030,식품,True
m2d_03470,major_qnet_6147,domain_0030,식품,True
m2d_03471,major_qnet_6148,domain_0005,전기,True
m2d_03472,major_qnet_6149,domain_0011,토목,True
m2d_03473,major_qnet_6150,domain_0011,토목,True
m2d_03474,major_qnet_6151,domain_0006,생산관리,True
m2d_03475,major_qnet_6152,domain_0005,전자,True
m2d_03476,major_qnet_6153,domain_0006,기계,True
m2d_03477,major_qnet_6154,domain_0008,위험물,True
m2d_03478,major_qnet_6155,domain_0012,환경,True
m2d_03479,major_qnet_6156,domain_0004,정보통신,True
m2d_03480,major_qnet_6157,domain_0006,생산관리,True
m2d_03481,major_qnet_6158,domain_0038,축산,True
m2d_03482,major_qnet_6160,domain_0006,기계,True
m2d_03483,major_qnet_6161,domain_0033,디자인,True
m2d_03484,major_qnet_6162,domain_0005,전기,True
m2d_03485,major_qnet_6163,domain_0033,디자인,True
m2d_03486,major_qnet_6164,domain_0030,식품,True
m2d_03487,major_qnet_6165,domain_0011,토목,True
m2d_03488,major_qnet_6166,domain_0013,자동차,True
m2d_03489,major_qnet_6167,domain_0013,자동차,True
m2d_03490,major_qnet_6168,domain_0006,생산관리,True
m2d_03491,major_qnet_6169,domain_0006,생산관리,True
m2d_03492,major_qnet_6170,domain_0008,화공,True
m2d_03493,major_qnet_6171,domain_0005,전기,True
m2d_03494,major_qnet_6172,domain_0033,디자인,True
m2d_03495,major_qnet_6175,domain_0033,디자인,True
m2d_03496,major_qnet_6176,domain_0006,기계,True
m2d_03497,major_qnet_6177,domain_0005,전자,True
m2d_03498,major_qnet_6178,domain_0008,화공,True
m2d_03499,major_qnet_6179,domain_0012,환경,True
m2d_03500,major_qnet_6180,domain_0012,환경,True
m2d_03501,major_qnet_6182,domain_0008,화공,True
m2d_03502,major_qnet_6183,domain_0006,생산관리,True
m2d_03503,major_qnet_6185,domain_0033,디자인,True
m2d_03504,major_qnet_6186,domain_0006,생산관리,True
m2d_03505,major_qnet_6187,domain_0006,기계,True
m2d_03506,major_qnet_6188,domain_0006,생산관리,True
m2d_03507,major_qnet_6189,domain_0010,건축,True
m2d_03508,major_qnet_6190,domain_0006,기계,True
m2d_03509,major_qnet_6195,domain_0004,정보통신,True
m2d_03510,major_qnet_6197,domain_0008,화공,True
m2d_03511,major_qnet_6198,domain_0006,생산관리,True
m2d_03512,major_qnet_6199,domain_0008,화공,True
m2d_03513,major_qnet_6200,domain_0011,토목,True
m2d_03514,major_qnet_6201,domain_0006,기계,True
m2d_03515,major_qnet_6202,domain_0006,기계,True
m2d_03516,major_qnet_6203,domain_0011,토목,True
m2d_03517,major_qnet_6204,domain_0033,디자인,True
m2d_03518,major_qnet_6205,domain_0006,생산관리,True
m2d_03519,major_qnet_6206,domain_0033,디자인,True
m2d_03520,major_qnet_6207,domain_0006,생산관리,True
m2d_03521,major_qnet_6208,domain_0006,기계,True
m2d_03522,major_qnet_6209,domain_0038,농업,True
m2d_03523,major_qnet_6210,domain_0005,전자,True
m2d_03524,major_qnet_6211,domain_0008,위험물,True
m2d_03525,major_qnet_6212,domain_0033,디자인,True
m2d_03526,major_qnet_6213,domain_0005,전자,True
m2d_03527,major_qnet_6214,domain_0033,디자인,True
m2d_03528,major_qnet_6215,domain_0005,전자,True
m2d_03529,major_qnet_6216,domain_0006,생산관리,True
m2d_03530,major_qnet_6217,domain_0006,기계,True
m2d_03531,major_qnet_6218,domain_0006,기계,True
m2d_03532,major_qnet_6220,domain_0011,조경,True
m2d_03533,major_qnet_6221,domain_0038,농업,True
m2d_03534,major_qnet_6222,domain_0033,디자인,True
m2d_03535,major_qnet_6223,domain_0006,기계,True
m2d_03536,major_qnet_6224,domain_0008,위험물,True
m2d_03537,major_qnet_6225,domain_0010,건축,True
m2d_03538,major_qnet_6226,domain_0008,화공,True
m2d_03539,major_qnet_6227,domain_0033,디자인,True
m2d_03540,major_qnet_6228,domain_0012,환경,True
m2d_03541,major_qnet_6229,domain_0008,화공,True
m2d_03542,major_qnet_6230,domain_0006,생산관리,True
m2d_03543,major_qnet_6231,domain_0005,전자,True
m2d_03544,major_qnet_6233,domain_0038,농업,True
m2d_03545,major_qnet_6234,domain_0033,디자인,True
m2d_03546,major_qnet_6235,domain_0033,디자인,True
m2d_03547,major_qnet_6236,domain_0033,디자인,True
m2d_03548,major_qnet_6237,domain_0008,화공,True
m2d_03549,major_qnet_6238,domain_0008,화공,True
m2d_03550,major_qnet_6239,domain_0008,화공,True
m2d_03551,major_qnet_6240,domain_0006,기계,True
m2d_03552,major_qnet_6241,domain_0006,기계,True
m2d_03553,major_qnet_6242,domain_0009,에너지,True
m2d_03554,major_qnet_6244,domain_0006,생산관리,True
m2d_03555,major_qnet_6245,domain_0006,생산관리,True
m2d_03556,major_qnet_6246,domain_0033,디자인,True
m2d_03557,major_qnet_6247,domain_0013,자동차,True
m2d_03558,major_qnet_6249,domain_0013,자동차,True
m2d_03559,major_qnet_6250,domain_0008,화공,True
m2d_03560,major_qnet_6251,domain_0011,토목,True
m2d_03561,major_qnet_6252,domain_0006,생산관리,True
m2d_03562,major_qnet_6253,domain_0006,생산관리,True
m2d_03563,major_qnet_6254,domain_0005,전자,True
m2d_03564,major_qnet_6255,domain_0006,생산관리,True
m2d_03565,major_qnet_6256,domain_0006,생산관리,True
m2d_03566,major_qnet_6257,domain_0006,생산관리,True
m2d_03567,major_qnet_6258,domain_0008,화공,True
m2d_03568,major_qnet_6259,domain_0006,생산관리,True
m2d_03569,major_qnet_6260,domain_0006,기계,True
m2d_03570,major_qnet_6262,domain_0008,화공,True
m2d_03571,major_qnet_6263,domain_0033,디자인,True
m2d_03572,major_qnet_6264,domain_0006,생산관리,True
m2d_03573,major_qnet_6265,domain_0011,조경,True
m2d_03574,major_qnet_6266,domain_0033,디자인,True
m2d_03575,major_qnet_6267,domain_0006,생산관리,True
m2d_03576,major_qnet_6269,domain_0006,기계,True
m2d_03577,major_qnet_6270,domain_0042,항공,True
m2d_03578,major_qnet_6272,domain_0006,기계,True
m2d_03579,major_qnet_6273,domain_0011,토목,True
m2d_03580,major_qnet_6274,domain_0011,토목,True
m2d_03581,major_qnet_6275,domain_0012,환경,True
m2d_03582,major_qnet_6276,domain_0008,화공,True
m2d_03583,major_qnet_6279,domain_0030,식품,True
m2d_03584,major_qnet_6287,domain_0006,생산관리,True
m2d_03585,major_qnet_6294,domain_0033,디자인,True
m2d_03586,major_qnet_6295,domain_0015,비파괴검사,True
m2d_03587,major_qnet_6301,domain_0006,생산관리,True
m2d_03588,major_qnet_6305,domain_0008,화공,True
m2d_03589,major_qnet_6306,domain_0008,화공,True
m2d_03590,major_qnet_6309,domain_0006,기계,True
m2d_03591,major_qnet_6315,domain_0010,건축,True
m2d_03592,major_qnet_6316,domain_0006,기계,True
m2d_03593,major_qnet_6317,domain_0006,기계,True
m2d_03594,major_qnet_6319,domain_0013,자동차,True
m2d_03595,major_qnet_6320,domain_0005,전기,True
m2d_03596,major_qnet_6321,domain_0006,기계,True
m2d_03597,major_qnet_6323,domain_0030,식품,True
m2d_03598,major_qnet_6324,domain_0006,기계,True
m2d_03599,major_qnet_6325,domain_0005,전자,True
m2d_03600,major_qnet_6328,domain_0005,전자,True
m2d_03601,major_qnet_6329,domain_0008,화공,True
m2d_03602,major_qnet_6330,domain_0006,기계,True
m2d_03603,major_qnet_6332,domain_0005,전자,True
m2d_03604,major_qnet_6333,domain_0005,전기,True
m2d_03605,major_qnet_6335,domain_0033,디자인,True
m2d_03606,major_qnet_6336,domain_0033,디자인,True
m2d_03607,major_qnet_6337,domain_0006,생산관리,True
m2d_03608,major_qnet_6338,domain_0006,생산관리,True
m2d_03609,major_qnet_6339,domain_0008,위험물,True
m2d_03610,major_qnet_6342,domain_0006,생산관리,True
m2d_03611,major_qnet_6351,domain_0006,생산관리,True
m2d_03612,major_qnet_6352,domain_0006,생산관리,True
m2d_03613,major_qnet_6354,domain_0006,기계,True
m2d_03614,major_qnet_6357,domain_0005,전자,True
m2d_03615,major_qnet_6464,domain_0006,생산관리,True
m2d_03616,major_qnet_6467,domain_0009,에너지,True
m2d_03617,major_qnet_6469,domain_0006,생산관리,True
m2d_03618,major_qnet_6470,domain_0032,의복,True
m2d_03619,major_qnet_6471,domain_0006,기계,True
m2d_03620,major_qnet_6472,domain_0006,기계,True
m2d_03621,major_qnet_6473,domain_0006,생산관리,True
m2d_03622,major_qnet_6475,domain_0013,자동차,True
m2d_03623,major_qnet_6476,domain_0006,생산관리,True
m2d_03624,major_qnet_6478,domain_0005,전자,True
m2d_03625,major_qnet_6480,domain_0006,생산관리,True
m2d_03626,major_qnet_6481,domain_0006,생산관리,True
m2d_03627,major_qnet_6488,domain_0006,생산관리,True
m2d_03628,major_qnet_6489,domain_0006,기계,True
m2d_03629,major_qnet_6490,domain_0009,에너지,True
m2d_03630,major_qnet_6491,domain_0005,전자,True
m2d_03631,major_qnet_6492,domain_0006,기계,True
m2d_03632,major_qnet_6493,domain_0013,자동차,True
m2d_03633,major_qnet_6494,domain_0011,토목,True
m2d_03634,major_qnet_6495,domain_0008,화공,True
m2d_03635,major_qnet_6496,domain_0013,자동차,True
m2d_03636,major_qnet_6497,domain_0030,식품,True
m2d_03637,major_qnet_6498,domain_0033,디자인,True
m2d_03638,major_qnet_6499,domain_0030,식품,True
m2d_03639,major_qnet_6502,domain_0012,환경,True
m2d_03640,major_qnet_6503,domain_0006,생산관리,True
m2d_03641,major_qnet_6504,domain_0006,생산관리,True
m2d_03642,major_qnet_6508,domain_0032,의복,True
m2d_03643,major_qnet_6509,domain_0005,전자,True
m2d_03644,major_qnet_6510,domain_0005,전기,True
m2d_03645,major_qnet_6511,domain_0005,전자,True
m2d_03646,major_qnet_6512,domain_0010,건축,True
m2d_03647,major_qnet_6514,domain_0006,생산관리,True
m2d_03648,major_qnet_6515,domain_0006,생산관리,True
m2d_03649,major_qnet_6516,domain_0010,건축,True
m2d_03650,major_qnet_6517,domain_0005,전기,True
m2d_03651,major_qnet_6518,domain_0005,전기,True
m2d_03652,major_qnet_6520,domain_0006,생산관리,True
m2d_03653,major_qnet_6521,domain_0008,화공,True
m2d_03654,major_qnet_6523,domain_0006,기계,True
m2d_03655,major_qnet_6524,domain_0008,화공,True
m2d_03656,major_qnet_6525,domain_0008,위험물,True
m2d_03657,major_qnet_6526,domain_0008,화공,True
m2d_03658,major_qnet_6527,domain_0006,생산관리,True
m2d_03659,major_qnet_6528,domain_0008,화공,True
m2d_03660,major_qnet_6530,domain_0011,토목,True
m2d_03661,major_qnet_6532,domain_0030,식품,True
m2d_03662,major_qnet_6534,domain_0006,생산관리,True
m2d_03663,major_qnet_6537,domain_0006,기계,True
m2d_03664,major_qnet_6538,domain_0030,식품,True
m2d_03665,major_qnet_6540,domain_0042,항공,True
m2d_03666,major_qnet_6541,domain_0006,기계,True
m2d_03667,major_qnet_6542,domain_0006,기계,True
m2d_03668,major_qnet_6545,domain_0030,식품,True
m2d_03669,major_qnet_6546,domain_0008,위험물,True
m2d_03670,major_qnet_6547,domain_0033,디자인,True
m2d_03671,major_qnet_6548,domain_0006,생산관리,True
m2d_03672,major_qnet_6549,domain_0033,디자인,True
m2d_03673,major_qnet_6553,domain_0033,디자인,True
m2d_03674,major_qnet_6554,domain_0006,기계,True
m2d_03675,major_qnet_6555,domain_0015,비파괴검사,True
m2d_03676,major_qnet_6556,domain_0008,화공,True
m2d_03677,major_qnet_6558,domain_0008,화공,True
m2d_03678,major_qnet_6559,domain_0004,정보통신,True
m2d_03679,major_qnet_6561,domain_0013,자동차,True
m2d_03680,major_qnet_6562,domain_0006,기계,True
m2d_03681,major_qnet_6564,domain_0010,건축,True
m2d_03682,major_qnet_6565,domain_0005,전기,True
m2d_03683,major_qnet_6566,domain_0012,환경,True
m2d_03684,major_qnet_6567,domain_0005,전기,True
m2d_03685,major_qnet_6568,domain_0008,화공,True
m2d_03686,major_qnet_6570,domain_0013,자동차,True
m2d_03687,major_qnet_6571,domain_0005,전자,True
m2d_03688,major_qnet_6572,domain_0006,기계,True
m2d_03689,major_qnet_6573,domain_0033,디자인,True
m2d_03690,major_qnet_6582,domain_0033,디자인,True
m2d_03691,major_qnet_6584,domain_0006,생산관리,True
m2d_03692,major_qnet_6586,domain_0006,생산관리,True
m2d_03693,major_qnet_6587,domain_0006,생산관리,True
m2d_03694,major_qnet_6588,domain_0008,위험물,True
m2d_03695,major_qnet_6599,domain_0005,전기,True
m2d_03696,major_qnet_6604,domain_0006,생산관리,True
m2d_03697,major_qnet_6605,domain_0005,전기,True
m2d_03698,major_qnet_6606,domain_0008,위험물,True
m2d_03699,major_qnet_6607,domain_0033,디자인,True
m2d_03700,major_qnet_6608,domain_0042,항공,True
m2d_03701,major_qnet_6609,domain_0005,전기,True
m2d_03702,major_qnet_6610,domain_0008,화공,True
m2d_03703,major_qnet_6611,domain_0006,생산관리,True
m2d_03704,major_qnet_6612,domain_0005,전자,True
m2d_03705,major_qnet_6613,domain_0033,디자인,True
m2d_03706,major_qnet_6615,domain_0011,토목,True
m2d_03707,major_qnet_6616,domain_0042,항공,True
m2d_03708,major_qnet_6617,domain_0030,식품,True
m2d_03709,major_qnet_6619,domain_0033,디자인,True
m2d_03710,major_qnet_6620,domain_0006,생산관리,True
m2d_03711,major_qnet_6621,domain_0006,생산관리,True
m2d_03712,major_qnet_6623,domain_0030,식품,True
m2d_03713,major_qnet_6624,domain_0033,디자인,True
m2d_03714,major_qnet_6628,domain_0008,위험물,True
m2d_03715,major_qnet_6630,domain_0011,토목,True
m2d_03716,major_qnet_6631,domain_0038,농업,True
m2d_03717,major_qnet_6632,domain_0008,화공,True
m2d_03718,major_qnet_6633,domain_0012,환경,True
m2d_03719,major_qnet_6635,domain_0030,조리,True
m2d_03720,major_qnet_6637,domain_0008,화공,True
m2d_03721,major_qnet_6638,domain_0006,생산관리,True
m2d_03722,major_qnet_6639,domain_0006,생산관리,True
m2d_03723,major_qnet_6640,domain_0006,생산관리,True
m2d_03724,major_qnet_6641,domain_0006,생산관리,True
m2d_03725,major_qnet_6642,domain_0006,기계,True
m2d_03726,major_qnet_6643,domain_0033,디자인,True
m2d_03727,major_qnet_6644,domain_0042,항공,True
m2d_03728,major_qnet_6645,domain_0012,환경,True
m2d_03729,major_qnet_6647,domain_0011,토목,True
m2d_03730,major_qnet_6648,domain_0006,생산관리,True
m2d_03731,major_qnet_6649,domain_0006,생산관리,True
m2d_03732,major_qnet_6650,domain_0006,생산관리,True
m2d_03733,major_qnet_6651,domain_0006,생산관리,True
m2d_03734,major_qnet_6653,domain_0006,생산관리,True
m2d_03735,major_qnet_6654,domain_0006,생산관리,True
m2d_03736,major_qnet_6655,domain_0006,생산관리,True
m2d_03737,major_qnet_6656,domain_0006,기계,True
m2d_03738,major_qnet_6657,domain_0033,디자인,True
m2d_03739,major_qnet_6658,domain_0006,생산관리,True
m2d_03740,major_qnet_6660,domain_0006,기계,True
m2d_03741,major_qnet_6663,domain_0006,생산관리,True
m2d_03742,major_qnet_6664,domain_0008,화공,True
m2d_03743,major_qnet_6666,domain_0004,정보통신,True
m2d_03744,major_qnet_6667,domain_0004,정보통신,True
m2d_03745,major_qnet_6668,domain_0006,생산관리,True
m2d_03746,major_qnet_6670,domain_0033,디자인,True
m2d_03747,major_qnet_6671,domain_0032,의복,True
m2d_03748,major_qnet_6673,domain_0030,식품,True
