cert_id,cert_name,canonical_name,normalized_key,aliases,issuer,is_active,cert_type,grade_name,primary_domain,top_domain,domain_name_raw,source,written_avg_pass_rate,practical_avg_pass_rate,avg_pass_rate_3yr,cert_grade_tier,exam_difficulty,exam_type_info,exam_pass_rate,exam_frequency,exam_subject_info,exam_fee_info,exam_eligibility_info
cert_0094,프레스금형기사,프레스금형기사,프레스금형기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,금형.공작기계,qnet_major_list_2025,36.7,43.97,40.33,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 40.3%,연 1회,필기 + 실기,,
cert_0095,윤활관리기사,윤활관리기사,윤활관리기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0096,그린전동자동차기사,그린전동자동차기사,그린전동자동차기사,,Q-Net,True,국가기술자격,기사,13,엔지니어링/산업기술,자동차,qnet_major_list_2025,10.13,13.9,12.02,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 12.0%,연 2회,필기 + 실기,,
cert_0097,온실가스관리기사,온실가스관리기사,온실가스관리기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,61.03,50.77,55.9,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 55.9%,연 2회,필기 + 실기,,
cert_0098,환경위해관리기사,환경위해관리기사,환경위해관리기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,62.87,26.83,44.85,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 44.9%,연 1회,필기 + 실기,,
cert_0099,철도차량기사,철도차량기사,철도차량기사,,Q-Net,True,국가기술자격,기사,40,모빌리티/운송,철도,qnet_major_list_2025,16.67,4.77,10.72,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 10.7%,연 1회,필기 + 실기,,
cert_0100,건설기계설비기사,건설기계설비기사,건설기계설비기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,60.47,54.1,57.28,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 57.3%,연 3회,필기 + 실기,,
cert_0101,콘크리트기사,콘크리트기사,콘크리트기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,30.27,56.73,43.5,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 43.5%,연 3회,필기 + 실기,,
cert_0102,건설기계정비기사,건설기계정비기사,건설기계정비기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,21.13,46.0,33.57,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 33.6%,연 1회,필기 + 실기,,
cert_0103,궤도장비정비기사,궤도장비정비기사,궤도장비정비기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,9.8,64.53,37.17,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 37.2%,연 1회,필기 + 실기,,
cert_0104,메카트로닉스기사,메카트로닉스기사,메카트로닉스기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0105,자동차정비기사,자동차정비기사,자동차정비기사,,Q-Net,True,국가기술자격,기사,13,엔지니어링/산업기술,자동차,qnet_major_list_2025,16.8,44.13,30.47,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 30.5%,연 3회,필기 + 실기,,
cert_0106,정밀측정기사,정밀측정기사,정밀측정기사,,Q-Net,True,국가기술자격,기사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0107,금속재료기사,금속재료기사,금속재료기사,,Q-Net,True,국가기술자격,기사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,41.8,53.0,47.4,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 47.4%,연 2회,필기 + 실기,,
cert_0108,화공기사,화공기사,화공기사,,Q-Net,True,국가기술자격,기사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,25.83,18.9,22.37,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 22.4%,연 3회,필기 + 실기,,
cert_0109,신재생에너지발전설비기사(태양광),신재생에너지발전설비기사(태양광),신재생에너지발전설비기사(태양광),,Q-Net,True,국가기술자격,기사,9,엔지니어링/산업기술,에너지.기상,qnet_major_list_2025,50.3,42.13,46.22,3_기사,,,,연 2회,,,
cert_0110,임베디드기사,임베디드기사,임베디드기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,61.77,37.23,49.5,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 49.5%,연 1회,필기 + 실기,,
cert_0111,화약류제조기사,화약류제조기사,화약류제조기사,,Q-Net,True,국가기술자격,기사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,42.77,67.37,55.07,3_기사,2.0,필기+실기,최근 평균 합격률(종합): 55.1%,연 1회,필기 + 실기,,
cert_0112,화약류관리기사,화약류관리기사,화약류관리기사,,Q-Net,True,국가기술자격,기사,39,1차산업/자원,채광,qnet_major_list_2025,38.07,39.8,38.93,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 38.9%,연 2회,필기 + 실기,,
cert_0113,전기기사,전기기사,전기기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전기,qnet_major_list_2025,23.5,38.0,30.75,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 30.8%,연 3회,필기 + 실기,,
cert_0114,전기공사기사,전기공사기사,전기공사기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전기,qnet_major_list_2025,48.0,59.3,53.65,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 53.7%,연 3회,필기 + 실기,,
cert_0115,전자기사,전자기사,전자기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,13.23,35.27,24.25,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 24.2%,연 3회,필기 + 실기,,
cert_0116,반도체설계기사,반도체설계기사,반도체설계기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0117,의공기사,의공기사,의공기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,54.4,27.2,40.8,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 40.8%,연 2회,필기 + 실기,,
cert_0118,로봇기구개발기사,로봇기구개발기사,로봇기구개발기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,43.77,36.67,40.22,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 40.2%,연 1회,필기 + 실기,,
cert_0119,로봇소프트웨어개발기사,로봇소프트웨어개발기사,로봇소프트웨어개발기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,36.8,73.8,55.3,3_기사,2.0,필기+실기,최근 평균 합격률(종합): 55.3%,연 1회,필기 + 실기,,
cert_0120,로봇하드웨어개발기사,로봇하드웨어개발기사,로봇하드웨어개발기사,,Q-Net,True,국가기술자격,기사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,33.33,26.97,30.15,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 30.2%,연 1회,필기 + 실기,,
cert_0121,정보통신기사,정보통신기사,정보통신기사,,Q-Net,True,국가기술자격,기사,4,IT/디지털,통신,qnet_major_list_2025,33.62,39.82,36.72,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 36.7%,연 3회,필기 + 실기,,
cert_0122,방송통신기사,방송통신기사,방송통신기사,,Q-Net,True,국가기술자격,기사,4,IT/디지털,방송.무선,qnet_major_list_2025,41.16,80.96,61.06,3_기사,2.0,필기+실기,최근 평균 합격률(종합): 61.1%,연 2회,필기 + 실기,,
cert_0123,무선설비기사,무선설비기사,무선설비기사,,Q-Net,True,국가기술자격,기사,4,IT/디지털,방송.무선,qnet_major_list_2025,30.0,70.6,50.3,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 50.3%,연 3회,필기 + 실기,,
cert_0124,조선기사,조선기사,조선기사,,Q-Net,True,국가기술자격,기사,41,모빌리티/운송,조선,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0125,조선선체기사,조선선체기사,조선선체기사,,Q-Net,True,국가기술자격,기사,41,모빌리티/운송,조선,qnet_major_list_2025,42.45,55.15,48.8,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 48.8%,연 1회,필기 + 실기,,
cert_0126,조선의장기사,조선의장기사,조선의장기사,,Q-Net,True,국가기술자격,기사,41,모빌리티/운송,조선,qnet_major_list_2025,47.85,12.2,30.02,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 30.0%,연 1회,필기 + 실기,,
cert_0127,항공기사,항공기사,항공기사,,Q-Net,True,국가기술자격,기사,42,모빌리티/운송,항공,qnet_major_list_2025,20.0,11.33,15.67,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 15.7%,연 1회,필기 + 실기,,
cert_0128,토목기사,토목기사,토목기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,29.6,42.63,36.12,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 36.1%,연 3회,필기 + 실기,,
cert_0129,실내건축기사,실내건축기사,실내건축기사,,Q-Net,True,국가기술자격,기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,54.73,52.9,53.82,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 53.8%,연 3회,필기 + 실기,,
cert_0130,섬유기계기사,섬유기계기사,섬유기계기사,,Q-Net,True,국가기술자격,기사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0131,염색가공기사,염색가공기사,염색가공기사,,Q-Net,True,국가기술자격,기사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0132,방사기사,방사기사,방사기사,,Q-Net,True,국가기술자격,기사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0133,섬유기사,섬유기사,섬유기사,,Q-Net,True,국가기술자격,기사,32,교육/생활서비스,섬유,qnet_major_list_2025,14.3,37.5,25.9,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 25.9%,연 1회,필기 + 실기,,
cert_0134,의류기사,의류기사,의류기사,,Q-Net,True,국가기술자격,기사,32,교육/생활서비스,섬유,qnet_major_list_2025,44.07,11.2,27.63,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 27.6%,연 1회,필기 + 실기,,
cert_0135,정보처리기사,정보처리기사,정보처리기사,,Q-Net,True,국가기술자격,기사,2,IT/디지털,정보기술,qnet_major_list_2025,58.63,23.57,41.1,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 41.1%,연 3회,필기 + 실기,,
cert_0136,원자력기사,원자력기사,원자력기사,,Q-Net,True,국가기술자격,기사,9,엔지니어링/산업기술,에너지.기상,qnet_major_list_2025,33.33,70.07,51.7,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 51.7%,연 1회,필기 + 실기,,
cert_0137,에너지관리기사,에너지관리기사,에너지관리기사,,Q-Net,True,국가기술자격,기사,9,엔지니어링/산업기술,에너지.기상,qnet_major_list_2025,34.47,31.07,32.77,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 32.8%,연 3회,필기 + 실기,,
cert_0138,도시계획기사,도시계획기사,도시계획기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,도시.교통,qnet_major_list_2025,61.13,41.9,51.52,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 51.5%,연 3회,필기 + 실기,,
cert_0139,항로표지기사,항로표지기사,항로표지기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,64.77,18.93,41.85,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 41.9%,연 1회,필기 + 실기,,
cert_0140,조경기사,조경기사,조경기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,조경,qnet_major_list_2025,25.17,40.77,32.97,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 33.0%,연 3회,필기 + 실기,,
cert_0141,측량및지형공간정보기사,측량및지형공간정보기사,측량및지형공간정보기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,36.13,54.3,45.22,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 45.2%,연 3회,필기 + 실기,,
cert_0142,지적기사,지적기사,지적기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,44.77,45.37,45.07,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 45.1%,연 3회,필기 + 실기,,
cert_0143,인쇄설계기사,인쇄설계기사,인쇄설계기사,,Q-Net,True,국가기술자격,기사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,59.67,97.93,78.8,3_기사,1.0,필기+실기,최근 평균 합격률(종합): 78.8%,연 1회,필기 + 실기,,
cert_0144,해양환경기사,해양환경기사,해양환경기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,56.87,54.47,55.67,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 55.7%,연 2회,필기 + 실기,,
cert_0145,해양자원개발기사,해양자원개발기사,해양자원개발기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,16.67,51.67,34.17,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 34.2%,연 1회,필기 + 실기,,
cert_0146,해양공학기사,해양공학기사,해양공학기사,,Q-Net,True,국가기술자격,기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,0.17,0.12,0.15,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 0.1%,연 2회,필기 + 실기,,
cert_0147,산업안전기사,산업안전기사,산업안전기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,47.2,53.83,50.52,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 50.5%,연 3회,필기 + 실기,,
cert_0148,건설안전기사,건설안전기사,건설안전기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,49.57,62.93,56.25,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 56.2%,연 3회,필기 + 실기,,
cert_0149,화재감식평가기사,화재감식평가기사,화재감식평가기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,78.33,42.53,60.43,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 60.4%,연 3회,필기 + 실기,,
cert_0150,농작업안전보건기사,농작업안전보건기사,농작업안전보건기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,68.2,44.3,56.25,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 56.2%,연 1회,필기 + 실기,,
cert_0151,방재기사,방재기사,방재기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,49.1,48.03,48.57,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 48.6%,연 2회,필기 + 실기,,
cert_0152,광산보안기사,광산보안기사,광산보안기사,,Q-Net,True,국가기술자격,기사,39,1차산업/자원,채광,qnet_major_list_2025,42.17,43.1,42.63,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 42.6%,연 1회,필기 + 실기,,
cert_0153,지하수기사,지하수기사,지하수기사,,Q-Net,True,국가기술자격,기사,39,1차산업/자원,채광,qnet_major_list_2025,,,,3_기사,,,,연 2회,,,
cert_0154,가스기사,가스기사,가스기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,21.83,33.33,27.58,3_기사,5.0,필기+실기,최근 평균 합격률(종합): 27.6%,연 3회,필기 + 실기,,
cert_0155,산업위생관리기사,산업위생관리기사,산업위생관리기사,,Q-Net,True,국가기술자격,기사,12,엔지니어링/산업기술,안전관리,qnet_major_list_2025,48.13,54.17,51.15,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 51.2%,연 3회,필기 + 실기,,
cert_0156,품질경영기사,품질경영기사,품질경영기사,,Q-Net,True,국가기술자격,기사,17,경영/비즈니스,생산관리,qnet_major_list_2025,39.13,43.6,41.37,3_기사,4.0,필기+실기,최근 평균 합격률(종합): 41.4%,연 3회,필기 + 실기,,
cert_0157,포장기사,포장기사,포장기사,,Q-Net,True,국가기술자격,기사,17,경영/비즈니스,생산관리,qnet_major_list_2025,63.87,29.73,46.8,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 46.8%,연 1회,필기 + 실기,,
cert_0158,제품디자인기사,제품디자인기사,제품디자인기사,,Q-Net,True,국가기술자격,기사,33,크리에이티브/미디어,디자인,qnet_major_list_2025,12.27,62.6,37.43,3_기사,3.0,필기+실기,최근 평균 합격률(종합): 37.4%,연 1회,필기 + 실기,,
